ID;Name;Reference;Brand;Categories;Price;Short desc.;Features;Images URL;Quantity;Tax ID
229;Lampa wisząca Ravena złoto-czarna E27 Italux;89125232;ITALUX;Lampy>Produkty>Oświetlenie;147 ;Lampa wisząca RAVENA nada wnętrzu wyjątkowego charakteru. Stanowi dopełnienie aranżacji wnosząc do wnętrza przyjemny nastrój. Całość została wykonana z wysokiej jakości materiałów dzięki czemu na długo pozwoli cieszyć się swoim światłem. Dostępna w dwóch wariantach kolorystycznych.;Rodzaj trzonka: E27 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 15>Wysokość (w cm): 100>Wysokość oprawy wiszącej bez zawieszenia (w cm): 15>Średnica (w cm): 15>Głębokość (w cm): 15>Rodzina kolorów: Żółty / złoty>Kolor: Złoto - czarny>Napięcie (w V): 220-240>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644316671>Numer referencyjny: 89125232>Cena: 147zł /szt;http://localhost/src_img/229/1.jpg>http://localhost/src_img/229/2.jpg>http://localhost/src_img/229/3.jpg>http://localhost/src_img/229/4.jpg>http://localhost/src_img/229/5.jpg;50;1
230;Lampa wisząca Ravena złoto-różowa E27 Italux;89125233;ITALUX;Lampy>Produkty>Oświetlenie;147 ;Lampa wisząca RAVENA nada wnętrzu wyjątkowego charakteru. Stanowi dopełnienie aranżacji wnosząc do wnętrza przyjemny nastrój. Całość została wykonana z wysokiej jakości materiałów dzięki czemu na długo pozwoli cieszyć się swoim światłem. Dostępna w dwóch wariantach kolorystycznych.;Rodzaj trzonka: E27 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 5>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 15>Wysokość (w cm): 100>Wysokość oprawy wiszącej bez zawieszenia (w cm): 15>Średnica (w cm): 15>Głębokość (w cm): 15>Rodzina kolorów: Żółty / złoty>Kolor: Złoto - różowy>Napięcie (w V): 220-240>Typ drewna: Nie zawiera drewna>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644316688>Numer referencyjny: 89125233>Cena: 147zł /szt;http://localhost/src_img/230/1.jpg>http://localhost/src_img/230/2.jpg>http://localhost/src_img/230/3.jpg>http://localhost/src_img/230/4.jpg>http://localhost/src_img/230/5.jpg>http://localhost/src_img/230/6.jpg;50;1
231;Lampa wisząca Sardo mosiądz 3 x E27 Italux;82709624;ITALUX;Lampy>Produkty>Oświetlenie;287 ;Oryginalna lampa wisząca Sarado Italux to gratka dla miłośników efektownego oświetlenia wnętrza. Lampa jest bardzo dekoracyjna i z łatwością dopasuje się do nowoczesnych i industrialnych aranżacji. Szklane klosze w dymionym kolorze zapewnią przytulne, dobrze rozchodzące się po wnętrzu światło. Stalowe dodatki w kolorze mosiądzu dodają elegancji i zdobią lampę. Aż 3 źródła światła dostosowane do żarówek klasycznych i LED oświetlą nawet duży salon, jadalnię, gabinet czy przedpokój.;Rodzaj trzonka: E27 >Materiał wykonania: Stal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40W>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 61>Wysokość (w cm): 100>Wysokość oprawy wiszącej bez zawieszenia (w cm): 13>Głębokość (w cm): 61>Rodzina kolorów: Pomarańczowy / miedziany>Kolor: Mosiężny>Napięcie (w V): 220-240>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644311195>Numer referencyjny: 82709624>Cena: 287zł /szt;http://localhost/src_img/231/1.jpg>http://localhost/src_img/231/2.jpg>http://localhost/src_img/231/3.jpg;50;1
232;Lampa wisząca Sardo czarna 3 x E27 Italux;82709623;ITALUX;Lampy>Produkty>Oświetlenie;287 ;Stworzona dla miłośników niebanalnych wnętrz, lampa wisząca Sardo Italux stworzy niepowtarzalny design i zapewni idealne oświetlenie. Posiada 3 szklane klosze w dymionym kolorze, które zadbają o przyjemny nastrój. Lampa doskonale odnajdzie się w nowoczesnych i loftowych aranżacjach. 3 źródła światła oświetlą nawet przestronny salon, gabinet czy przedpokój. Pięknie będzie prezentować się także w jadalni nad stołem. Lampa wisząca Sardo stanie się ciekawym i pięknym elementem wystroju wnętrza.;Rodzaj trzonka: E27 >Materiał wykonania: Stal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40W>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 61>Wysokość (w cm): 100>Wysokość oprawy wiszącej bez zawieszenia (w cm): 13>Głębokość (w cm): 61>Rodzina kolorów: Czarny>Kolor: Czarny>Napięcie (w V): 220-240>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644311287>Numer referencyjny: 82709623>Cena: 287zł /szt;http://localhost/src_img/232/1.jpg>http://localhost/src_img/232/2.jpg>http://localhost/src_img/232/3.jpg;50;1
233;Lampa wisząca Sardo czarny 3 x E27 Italux;82491615;ITALUX;Lampy>Produkty>Oświetlenie;287 ;Zachwycająca i pełna uroku lampa wisząca Sardo Italux to propozycja do nowoczesnych i industrialnych aranżacji. Na uwagę zasługują przede wszystkim 3 piękne, szklane klosze z efektem dymienia, które zawieszone na różnej wysokości tworzą niebanalną kompozycję. Całość zawieszona na czarnej, stalowej podstawie o okrągłym kształcie zapewni estetykę i elegancję. Lampa zapewni doskonałe oświetlenie nawet przestronnych wnętrz, dzięki zastosowaniu 3 źródeł światła. Dodatkowo jest niezwykle dekoracyjna.;Rodzaj trzonka: E27 >Materiał wykonania: Stal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 3 x 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 33>Wysokość (w cm): 127>Wysokość oprawy wiszącej bez zawieszenia (w cm): 127>Długość całkowita (w cm): 127>Wysokość całkowita (w cm): 127>Średnica (w cm): 33>Średnica klosza / abażura (w cm): 127>Głębokość (w cm): 33>Rodzina kolorów: Różnokolorowy>Kolor: Czarny>Napięcie (w V): 220-240>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644311294>Numer referencyjny: 82491615>Cena: 287zł /szt;http://localhost/src_img/233/1.jpg>http://localhost/src_img/233/2.jpg;50;1
234;Lampa wisząca Sardo mosiądz E27 Italux;82491610;ITALUX;Lampy>Produkty>Oświetlenie;97 ;Stylowa i niepowtarzalna lampa wisząca Sardo Italux to propozycja do nowoczesnych i industrialnych wnętrz. Piękny i elegancki design lampy sprawia, że stanie się również oryginalną ozdobą salonu, jadalni, przedpokoju czy biura. Zachwyci także gości hotelu czy modnej restauracji. Klosz wykonany ze szkła posiada efekt dymienia, który doskonale rozprasza światło tworząc przytulną atmosferę. Na uwagę zasługuje także podstawa oświetlenia w kolorze mosiężnym. Lampa wisząca Sardo posiada miejsce na jedno źródło światła.;Rodzaj trzonka: E27 >Materiał wykonania: Stal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 13>Wysokość (w cm): 107>Wysokość oprawy wiszącej bez zawieszenia (w cm): 107>Długość całkowita (w cm): 107>Wysokość całkowita (w cm): 107>Średnica (w cm): 13>Średnica klosza / abażura (w cm): 107>Głębokość (w cm): 13>Rodzina kolorów: Różnokolorowy>Kolor: Złoty>Napięcie (w V): 220-240>Marka handlowa: ITALUX>Gwarancja (w latach): 2>Kod EAN: 5900644311188>Numer referencyjny: 82491610>Cena: 97zł /szt;http://localhost/src_img/234/1.jpg>http://localhost/src_img/234/2.jpg>http://localhost/src_img/234/3.jpg>http://localhost/src_img/234/4.jpg>http://localhost/src_img/234/5.jpg>http://localhost/src_img/234/6.jpg;50;1
235;Lampa wisząca Reus biała E27 Light Prestige;82402152;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;467 ;Biała wisząca kula Reus to kolejny przepiękny produkt z serii Reus. Podczas wybierania oświetlenia do domu przede wszystkim skupiamy się na lampach wiszących. Wszystko po to, by praktycznie rozświetlić całe pomieszczenie oraz uzyskać klimatyczny nastrój wnętrza. Czasem jednocześnie prócz światła zyskujemy również dekorację domu. Taki jest właśnie produkt Reus. Dużej wielkości klosz, który choć w klasycznym kształcie kuli, to zaprojektowany w nowoczesnym stylu. Jego wierzchnia biała strona, poprzez pikowany wzór oraz piękny wysoki połysk, wygląda bardzo glamour! Posiada neutralną barwę światła. Lampa pasuje zarówno do jasnych, eleganckich wnętrz, nawet białych, ale też pięknie będzie rozjaśniać ciemne wnętrza- czarne, czy chabrowe. Idealna także do dużych, przestronnych łazienek w luksusowym wydaniu, np. z marmurowymi umywalkami i lśniącymi kafelkami. Lampa ta wówczas w punkt dopełni całość ekskluzywności. W większej ilości znakomicie prezentowałaby się także w miejscach komercyjnych np. salach bankietowych. Dostępna również w innym rozmiarze.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 41>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 41>Długość całkowita (w cm): 41>Wysokość całkowita (w cm): 120>Średnica (w cm): 41>Średnica klosza / abażura (w cm): 41>Głębokość (w cm): 41>Rodzina kolorów: Biały>Kolor: Biały>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907796369210>Numer referencyjny: 82402152>Cena: 467zł /szt;http://localhost/src_img/235/1.jpg>http://localhost/src_img/235/2.jpg>http://localhost/src_img/235/3.jpg;50;1
236;Lampa wisząca Reus biała E27 Light Prestige;82402153;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;437 ;Biała wisząca lampa Reus to kolejny przepiękny produkt z serii Reus, choć nieco innej budowy. Podczas wybierania oświetlenia do domu przede wszystkim skupiamy się na lampach wiszących. Wszystko po to by praktycznie rozświetlić całe pomieszczenie oraz uzyskać klimatyczny nastrój wnętrza. Czasem jednocześnie prócz światła, zyskujemy również dekorację domu. Taki jest właśnie produkt Reus. Średniej wielkości klosz, który choć w klasycznym kształcie półkuli, to zaprojektowany w nowoczesnym stylu. Jego wierzchnia biała strona, poprzez pikowany wzór oraz piękny wysoki połysk, wygląda bardzo glamour! Posiada neutralną barwę światła. Lampa pasuje zarówno do jasnych, eleganckich wnętrz, nawet białych, ale też pięknie będzie rozjaśniać ciemne wnętrza- czarne, czy zielone. Znakomicie będzie prezentować się w kuchni. Idealna także do dużych, przestronnych łazienek w luksusowym wydaniu, np. z marmurowymi umywalkami i lśniącymi kafelkami. Lampa ta wówczas w punkt dopełni całość ekskluzywności. W większej ilości znakomicie prezentowałaby się także w miejscach komercyjnych np. restauracjach.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 60>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 46>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 33>Długość całkowita (w cm): 46>Wysokość całkowita (w cm): 120>Średnica (w cm): 46>Średnica klosza / abażura (w cm): 46>Głębokość (w cm): 46>Rodzina kolorów: Biały>Kolor: Biały>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907796369227>Numer referencyjny: 82402153>Cena: 437zł /szt;http://localhost/src_img/236/1.jpg>http://localhost/src_img/236/2.jpg>http://localhost/src_img/236/3.jpg>http://localhost/src_img/236/4.jpg;50;1
237;Lampa sufitowa London Cristal srebrna E14 Reality;82310844;REALITY;Lampy>Produkty>Oświetlenie;279 ;London crystal - plafon 5 płomienny chrom. 5xE14 40W. Wysokość 23cm. Szerokość 46cm. Głębokość 46cm. Zawiesia kryształ;Rodzaj trzonka: E14 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 2: urządzenie elektryczne z podwójną izolacją>Szerokość (w cm): 48>Wysokość (w cm): 35>Średnica (w cm): 46>Głębokość (w cm): 46>Rodzina kolorów: Szary / srebrny>Kolor: Srebrny>Napięcie (w V): 230>Marka handlowa: REALITY>Gwarancja (w latach): 2>Kod EAN: 5906737300145>Numer referencyjny: 82310844>Cena: 279zł /szt;http://localhost/src_img/237/1.jpg>http://localhost/src_img/237/2.jpg>http://localhost/src_img/237/3.jpg>http://localhost/src_img/237/4.jpg;50;1
238;Lampa wisząca Modena złota 260 lm LED Candellux;84893161;CANDELLUX;Lampy>Produkty>Oświetlenie;709 ;Rodzina eleganckich, minimalistycznych lamp wiszących MODENA Led ze szklanym kloszem. Lampa sufitowa w kolorze złotym i bezbarwnym szklanym kloszem. Posiada zintegrowane źródło światła LED mocy 5W barwy 3000K .Produkty z rodziny Modena Led można ze sobą dowolnie zestawiać w jednym pomieszczeniu .Lampy sufitowe Modena Led występują w dwóch kształtach kloszy . Lampa skierowana jest do pomieszczeń w stylu apartament charakteryzujących się prostotą i elegancją stawiając na funkcjonalność lampy aby podkreślić wyjątkowe miejsce ,stworzyć nastrój pomieszczenia salonu, jadalni, kuchni sypialni, przedpokoju, gabinetu.;Rodzaj trzonka: Moduł LED>Materiał główny: Szkło>Źródło światła w zestawie: Tak>Maksymalna moc światła (w W): 5>Strumień świetlny (w lumenach): 260>Temperatura koloru (w K): 3000>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Technologia źródła światła: LED>Klasa ochronności: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 15>Wysokość (w cm): 140>Wysokość oprawy wiszącej bez zawieszenia [cm]: 25>Głębokość (w cm): 15>Materiał abażura lub klosza: Szkło>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: CANDELLUX>Gwarancja (w latach): 5>Kod EAN: 5901940400705>Numer referencyjny: 84893161>Cena: 709zł /szt;http://localhost/src_img/238/1.jpg>http://localhost/src_img/238/2.jpg;50;1
239;Lampa wisząca Modena złota 260 lm LED Candellux;84893160;CANDELLUX;Lampy>Produkty>Oświetlenie;789 ;Rodzina eleganckich, minimalistycznych lamp wiszących MODENA Led ze szklanym kloszem. Lampa sufitowa w kolorze złotym i bezbarwnym szklanym kloszem. Posiada zintegrowane źródło światła LED mocy 5W barwy 3000K .Produkty z rodziny Modena Led można ze sobą dowolnie zestawiać w jednym pomieszczeniu .Lampy sufitowe Modena Led występują w dwóch kształtach kloszy . Lampa skierowana jest do pomieszczeń w stylu apartament charakteryzujących się prostotą i elegancją stawiając na funkcjonalność lampy aby podkreślić wyjątkowe miejsce ,stworzyć nastrój pomieszczenia salonu, jadalni, kuchni, sypialni, przedpokoju, gabinetu.;Rodzaj trzonka: Moduł LED>Materiał główny: Szkło>Źródło światła w zestawie: Tak>Maksymalna moc światła (w W): 5>Strumień świetlny (w lumenach): 260>Temperatura koloru (w K): 3000>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Technologia źródła światła: LED>Klasa ochronności: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 14.5>Wysokość (w cm): 140>Wysokość oprawy wiszącej bez zawieszenia [cm]: 20>Głębokość (w cm): 14.5>Materiał abażura lub klosza: Szkło>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: CANDELLUX>Gwarancja (w latach): 5>Kod EAN: 5901940400675>Numer referencyjny: 84893160>Cena: 789zł /szt;http://localhost/src_img/239/1.jpg>http://localhost/src_img/239/2.jpg;50;1
240;Lampa wisząca Furni złota 950 lm LED Candellux;84890099;CANDELLUX;Lampy>Produkty>Oświetlenie;749 ;Lampa wisząca Furni Led w kolorze złotym o trzech okrągłych kloszach średnicy 15cm zawieszonych na okrągłej podstawie średnicy 18cm na metalowych linkach. Klosze to połączenie efektu zbitego szkła oraz metalu barwionego na kolor złoty, źródła światła Led o mocy 15W są powieszone na różnych wysokościach. Sposób zaświecenia jednoobwodowy .Lampa sufitowa skierowana jest do pomieszczeń w stylu apartament, nowoczesnym charakteryzujących się prostotą i elegancją stawiając na funkcjonalność lampy aby podkreślić wyjątkowe miejsce ,stworzyć nastrój pomieszczenia salonu, jadalni, kuchni , sypialni, przedpokoju, gabinetu.;Rodzaj trzonka: Moduł LED>Materiał główny: Metal>Źródło światła w zestawie: Tak>Maksymalna moc światła (w W): 15>Strumień świetlny (w lumenach): 950>Temperatura koloru (w K): 4000>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Technologia źródła światła: LED>Klasa ochronności: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 28>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia [cm]: 120>Głębokość (w cm): 28>Materiał abażura lub klosza: Szkło>Rodzina kolorów: Żółty / złoty>Kolor: Złoty>Napięcie (w V): 230>Typ drewna: Nie zawiera drewna>Marka handlowa: CANDELLUX>Gwarancja (w latach): 5>Kod EAN: 5906714871965>Numer referencyjny: 84890099>Cena: 749zł /szt;http://localhost/src_img/240/1.jpg>http://localhost/src_img/240/2.jpg>http://localhost/src_img/240/3.jpg;50;1
241;Lampa wisząca Tago czarna 3 x E27 Tk Lighting;84730725;TK LIGHTING;Lampy>Produkty>Oświetlenie;349 ;Seria lamp TAGO BLACK to nowoczesna propozyca dla najbardziej wymagających klientów. Czarne abażury wykonane z holenderskiej tkaniny, które od środka zostały powleczone złotą folią pięknie oddają światło, a dodatkowym atutem - który wyróżnia rodzinę - są wycinane laserowo drobne otwory w kształcie kwadrtatu, które przepuszczją światło tworząc na ścianach delikatne wzory.;Rodzaj trzonka: E27 >Materiał wykonania: Metal>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 15>Regulacja wysokości: Nie>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 53>Wysokość (w cm): 21>Wysokość oprawy wiszącej bez zawieszenia (w cm): 21>Głębokość (w cm): 53>Rodzina kolorów: Czarny>Kolor: CZARNY>Napięcie (w V): 220-230>Marka handlowa: TK LIGHTING>Gwarancja (w latach): 2>Kod EAN: 5901780545895>Numer referencyjny: 84730725>Cena: 349zł /szt;http://localhost/src_img/241/1.jpg>http://localhost/src_img/241/2.jpg>http://localhost/src_img/241/3.jpg>http://localhost/src_img/241/4.jpg>http://localhost/src_img/241/5.jpg;50;1
242;Lampa wisząca Piega biała 3 x E14 Light Prestige;84693352;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;779 ;Piega 3 wisząca biała – to wąska i smukła lampa z trzema szklanymi kloszami w białym kolorze. Dzięki niemu wytwornie i elegancko wypełni większość ekskluzywnych  aranżacji wnętrz. Prosta, praktyczna ale zarazem nowoczesna propozycja, to oferta dla Wielu osób, poszukujących minimalistyczne oświetlenie. Posiada trzy źródła światła, które są w zupełności wystarczające by oświetlić wybrane miejsce, miłym blaskiem.;Rodzaj trzonka: E14 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 55>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 30>Głębokość (w cm): 10>Rodzina kolorów: Biały>Kolor: Biały>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275985>Numer referencyjny: 84693352>Cena: 779zł /szt;http://localhost/src_img/242/1.jpg>http://localhost/src_img/242/2.jpg>http://localhost/src_img/242/3.jpg;50;1
243;Lampa wisząca Manacor czarna GU10 Light Prestige;84586861;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;219 ;Manacor lampa wisząca czarna - jest to lampa wisząca, w kształcie tuby. Składa się z transparentnego, szklanego klosza z metalową, czarną tubą w środku. Klasyczna, prosta, skromna ale jednocześnie z klasą, szykiem i elegancją. Blask jednego źródła światła jakie oferuje, cudownie rozświetli każdy zakamarek Twojego mieszkania. Światło z lampy Manacor, pada prostopadle, dzięki temu wszystko, co jest umieszczone pod nią, zostanie pięknie oświetlone. Wszystko to nada niepowtarzalnego charakteru, szczególnie w nowoczesnych wnętrzach. Ponadto, lampa świetnie odnajdzie się w pokojach młodzieżowych gościnnych czy kuchni. Co więcej, w większej ilości lampy Manacor, stworzyć mogą niepowtarzalną iluminację świetlną, nawet w przestronnym salonie.;Rodzaj trzonka: GU10 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 50>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 7>Wysokość (w cm): 120>Wysokość oprawy wiszącej bez zawieszenia (w cm): 26>Głębokość (w cm): 7>Rodzina kolorów: Czarny>Kolor: Czarny>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275626>Numer referencyjny: 84586861>Cena: 219zł /szt;http://localhost/src_img/243/1.jpg>http://localhost/src_img/243/2.jpg>http://localhost/src_img/243/3.jpg;50;1
244;Lampa wisząca Piega szara 3 x E14 Light Prestige;84586860;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;779 ;Piega 3 wisząca smoked – to wąska i smukła lampa z trzema szklanymi kloszami o ciekawym, dymnym kolorze. Dzięki niemu wytwornie i elegancko wypełni większość ekskluzywnych  aranżacji wnętrz. Prosta, praktyczna ale zarazem nowoczesna propozycja, to oferta dla Wielu osób, poszukujących minimalistyczne oświetlenie. Posiada trzy źródła światła, które jest w zupełności wystarczające by oświetlić wybrane miejsce, miłym blaskiem.;Rodzaj trzonka: E14 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 55>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 30>Głębokość (w cm): 10>Rodzina kolorów: Bezbarwny / transparentny>Kolor: Smoked>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275596>Numer referencyjny: 84586860>Cena: 779zł /szt;http://localhost/src_img/244/1.jpg>http://localhost/src_img/244/2.jpg>http://localhost/src_img/244/3.jpg;50;1
245;Lampa wisząca Piega bursztyn E14 Light Prestige;84586857;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;289 ;Piega wisząca amber – to wąska i smukła lampa ze szklanym kloszem o ciekawym kolorze bursztynowym. Dzięki niemu wytwornie i elegancko wypełni większość ekskluzywnych  aranżacji wnętrz. Prosta, praktyczna ale zarazem nowoczesna propozycja, to oferta dla Wielu osób, poszukujących minimalistyczne oświetlenie. Posiada jedno źródło światła, które jest w zupełności wystarczające by oświetlić wybrane miejsce, miłym blaskiem.;Rodzaj trzonka: E14 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20>Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 1>Szerokość (w cm): 10>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 30>Głębokość (w cm): 10>Rodzina kolorów: Bezbarwny / transparentny>Kolor: Amber>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275565>Numer referencyjny: 84586857>Cena: 289zł /szt;http://localhost/src_img/245/1.jpg>http://localhost/src_img/245/2.jpg>http://localhost/src_img/245/3.jpg>http://localhost/src_img/245/4.jpg;50;1
246;Lampa wisząca Piega bursztyn 3 x E14 Light Prestige;84586859;LIGHT PRESTIGE;Lampy>Produkty>Oświetlenie;779 ;Piega 3 wisząca amber – to wąska i smukła lampa z trzema szklanymi kloszami o ciekawym, bursztynowym kolorze. Dzięki niemu wytwornie i elegancko wypełni większość ekskluzywnych  aranżacji wnętrz. Prosta, praktyczna ale zarazem nowoczesna propozycja, to oferta dla Wielu osób, poszukujących minimalistyczne oświetlenie. Posiada jedno źródło światła, które jest w zupełności wystarczające by oświetlić wybrane miejsce, miłym blaskiem.;Rodzaj trzonka: E14 >Materiał wykonania: Szkło>Źródło światła w zestawie: Nie>Maksymalna moc światła (w W): 40>Regulacja wysokości: Tak>Klasa szczelności (IP + IK): IP20 >Klasa bezpieczeństwa: 1: urządzenie elektryczne z obowiązkowym uziemieniem>Liczba punktów świetlnych: 3>Szerokość (w cm): 55>Wysokość (w cm): 150>Wysokość oprawy wiszącej bez zawieszenia (w cm): 30>Głębokość (w cm): 10>Rodzina kolorów: Bezbarwny / transparentny>Kolor: Amber>Napięcie (w V): 230>Marka handlowa: LIGHT PRESTIGE>Gwarancja (w latach): 2>Kod EAN: 5907629275589>Numer referencyjny: 84586859>Cena: 779zł /szt;http://localhost/src_img/246/1.jpg>http://localhost/src_img/246/2.jpg>http://localhost/src_img/246/3.jpg;50;1
